"","SR"
"CBNA_921915",28.04984445
"CBNA_921917",25.29628846
"CBNA_922085",26.54560159
"CBNA_922095",21.85309286
"CBNA_922105",22.76380238
"CBNA_922117",20.60428254
"CBNA_922119",21.84733889
"CBNA_922126",24.01184286
"CBNA_922127",23.41558413
"CBNA_922233",24.4378873
"CBNA_922395",26.54434127
"CBNA_922455",27.72408333
"CBNA_922456",25.65818095
"CBNA_922457",29.37835794
"CBNA_922458",29.50254048
"CBNA_922459",28.10642143
"CBNA_922521",29.31069683
"CBNA_922531",18.90638889
"CBNA_922597",29.06351429
"CBNA_922598",29.06351429
"CBNA_922602",29.05410159
"CBNA_922608",30.94009206
"CBNA_922614",31.18096587
"CBNA_922648",22.0726746
"CBNA_922697",29.91677143
"CBNA_922708",18.29784286
"CBNA_922714",19.76685714
"CBNA_922780",20.94737857
"CBNA_922787",21.17266508
"CBNA_922831",18.59941984
"CBNA_922832",19.38868571
"CBNA_922886",22.05646864
"CBNA_922919",21.35058927
"CBNA_922920",21.82827657
"CBNA_922937",20.79973829
"CBNA_922946",24.08803664
"CBNA_922948",24.85006539
"CBNA_922981",27.37038486
"CBNA_923000",27.12534048
"CBNA_923051",27.53132143
"CBNA_923185",30.26831746
"CBNA_923223",29.69059048
"CBNA_923228",30.4088754
"CBNA_923239",25.80217778
"CBNA_923311",27.80606905
"CBNA_923373",27.98766032
"CBNA_923572",29.23794762
"CBNA_924257",18.78348254
"CBNA_924258",21.8439873
"CBNA_924259",20.0193754
"CBNA_924262",21.82738175
"CBNA_924264",21.82738175
"CBNA_924273",24.23325556
"CBNA_924276",22.44270159
"CBNA_924278",21.99333254
"CBNA_924279",23.07870873
"CBNA_924282",21.63326746
"CBNA_924290",22.03132619
"CBNA_924292",22.29880159
"CBNA_924296",21.69373492
"CBNA_924364",25.20627778
"CBNA_924365",21.56584762
"CBNA_924367",26.00620238
"CBNA_924380",27.14616667
"CBNA_924652",29.62723333
"CBNA_924680",32.18798095
"CBNA_924702",23.55177143
"CBNA_924752",29.80756429
"CBNA_924757",22.21249127
"CBNA_924789",28.04243016
"CBNA_924887",23.75310794
"CBNA_924917",26.75332778
"CBNA_924946",23.62541429
"CBNA_925011",26.48481746
"CBNA_925016",27.60109444
"CBNA_925044",25.95308492
"CBNA_925108",28.10332619
"CBNA_925180",19.81203492
"CBNA_925195",31.67221349
"CBNA_925211",27.87455317
"CBNA_925213",29.46186984
"CBNA_925256",21.24540714
"CBNA_925261",22.11342381
"CBNA_925397",19.9419619
"CBNA_925412",22.75480873
"CBNA_925413",27.96232381
"CBNA_925579",29.20447063
"CBNA_925760",25.54446905
"CBNA_925784",24.49969524
"CBNA_925790",25.95398333
"CBNA_925791",23.69511587
"CBNA_925792",24.01776349
"CBNA_925794",24.99461111
"CBNA_925796",24.48734683
"CBNA_925797",26.39512143
"CBNA_925798",25.58847698
"CBNA_925801",25.63441746
"CBNA_926014",26.85231825
"CBNA_926024",25.93026746
"CBNA_926028",26.62823254
"CBNA_926040",29.32237778
"CBNA_926043",31.0825873
"CBNA_926067",28.68181111
"CBNA_926186",26.57479206
"CBNA_926189",30.14634762
"CBNA_926267",31.15194048
"CBNA_926274",28.39930397
"CBNA_926291",24.39171349
"CBNA_926294",26.86455159
"CBNA_926295",27.20699762
"CBNA_926296",27.75021587
"CBNA_926304",27.68026111
"CBNA_926307",28.67730079
"CBNA_926308",24.75019841
"CBNA_926399",26.94268571
"CBNA_926403",25.62045714
"CBNA_926416",23.47036984
"CBNA_926422",27.32926032
"CBNA_926424",27.78003254
"CBNA_926435",27.73363016
"CBNA_926436",27.84261508
"CBNA_926438",24.52211429
"CBNA_926442",22.98660952
"CBNA_926443",26.13065714
"CBNA_926474",29.00093968
"CBNA_926486",29.84926349
"CBNA_926495",30.62133016
"CBNA_926496",26.99922778
"CBNA_926538",28.92713571
"CBNA_926548",27.47462222
"CBNA_926599",25.03273016
"CBNA_926620",29.45089841
"CBNA_926631",29.23947937
"CBNA_926668",26.81189048
"CBNA_926675",25.4625873
"CBNA_926686",26.21108413
"CBNA_926703",27.65731667
"CBNA_926742",27.13237619
"CBNA_926745",28.74042937
"CBNA_926755",24.57945079
"CBNA_926757",25.96243095
"CBNA_926763",29.98883889
"CBNA_926766",28.39068333
"CBNA_926776",28.81451508
"CBNA_926796",28.28638651
"CBNA_926813",28.0672619
"CBNA_926814",28.77822698
"CBNA_926826",24.74971508
"CBNA_926827",27.62362143
"CBNA_926828",29.16040238
"CBNA_926829",27.70905794
"CBNA_926831",24.27328968
"CBNA_926833",26.16175238
"CBNA_926834",26.24504127
"CBNA_926903",30.77963651
"CBNA_926904",29.09802063
"CBNA_926909",24.8724381
"CBNA_926916",25.34291429
"CBNA_926919",27.99708095
"CBNA_926977",27.31716508
"CBNA_926990",22.6320127
"CBNA_926994",29.24425556
"CBNA_927000",27.64642222
"CBNA_927003",31.38712222
"CBNA_927018",25.3840746
"CBNA_927020",24.99601349
"CBNA_927073",25.67149841
"CBNA_927075",31.95994365
"CBNA_927081",27.75587143
"CBNA_927085",26.51252302
"CBNA_927099",25.19735873
"CBNA_927204",26.51423492
"CBNA_927205",24.68799048
"CBNA_927207",26.94809683
"CBNA_927221",27.56526746
"CBNA_927233",25.15906667
"CBNA_927312",26.91077937
"CBNA_927327",23.51581111
"CBNA_927331",24.11670635
"CBNA_927343",26.26033492
"CBNA_927380",26.95107778
"CBNA_927402",18.46215635
"CBNA_927414",18.3515246
"CBNA_927418",30.47540397
"CBNA_927452",26.71762698
"CBNA_927475",22.96667222
"CBNA_927490",33.38342937
"CBNA_927687",24.81351984
"CBNA_927743",26.92243095
"CBNA_927826",29.19252937
"CBNA_927834",25.94585952
"CBNA_927836",28.64840794
"CBNA_927847",29.9318619
"CBNA_927871",29.45977302
"CBNA_927872",29.40443175
"CBNA_927877",30.90498968
"CBNA_927886",31.36829603
"CBNA_928101",24.74971746
"CBNA_928103",29.51138095
"CBNA_928106",26.46286349
"CBNA_928117",32.30210476
"CBNA_928121",22.93055635
"CBNA_928125",30.07073333
"CBNA_928126",27.16429524
"CBNA_928131",26.03770079
"CBNA_928224",28.96511587
"CBNA_928228",27.91076746
"CBNA_928296",29.27377857
"CBNA_928392",30.27392302
"CBNA_928394",30.99831429
"CBNA_928396",31.79503889
"CBNA_928397",34.34898571
"CBNA_928398",33.16849603
"CBNA_928402",29.40641746
"CBNA_928515",32.31380238
"CBNA_928517",33.03322778
"CBNA_928521",30.72195952
"CBNA_928645",28.25330159
"CBNA_928654",29.99370476
"CBNA_928656",25.82101429
"CBNA_928708",31.83107698
"CBNA_928729",33.87796984
"CBNA_928730",29.25645
"CBNA_928739",23.98417937
"CBNA_928741",22.59865952
"CBNA_928756",25.55288016
"CBNA_928859",29.04165873
"CBNA_928872",25.41525794
"CBNA_928878",29.5798119
"CBNA_928906",25.42576111
"CBNA_928913",30.45761984
"CBNA_928939",29.46722222
"CBNA_928943",31.17290873
"CBNA_928980",26.83869603
"CBNA_928997",29.47745317
"CBNA_929002",28.41751111
"CBNA_929039",28.92852063
"CBNA_929047",29.6478254
"CBNA_929066",31.64046349
"CBNA_929068",27.0984746
"CBNA_929116",29.46885397
"CBNA_929148",25.67053095
"CBNA_929152",29.4899373
"CBNA_929185",25.35283175
"CBNA_929195",32.30654365
"CBNA_929217",27.82109127
"CBNA_929218",29.6873254
"CBNA_929401",30.54418413
"CBNA_929413",27.88963095
"CBNA_929443",23.75246587
"CBNA_929620",20.10253413
"CBNA_929695",27.11391429
"CBNA_929713",31.51144444
"CBNA_929716",27.2245754
"CBNA_929773",25.85757143
"CBNA_929779",26.53382222
"CBNA_929819",33.54457857
"CBNA_929909",23.86582857
"CBNA_930126",29.48260397
"CBNA_930140",27.09533968
"CBNA_930161",31.46967222
"CBNA_930417",24.45727619
"CBNA_930418",26.80830476
"CBNA_930499",18.93967143
"CBNA_930504",30.76528016
"CBNA_930522",27.90767381
"CBNA_930536",25.1133254
"CBNA_930539",25.2281254
"CBNA_930544",26.45579841
"CBNA_930624",25.3592
"CBNA_930638",18.52744762
"CBNA_930663",30.55862381
"CBNA_930665",28.72511905
"CBNA_930666",31.86008968
"CBNA_930668",29.34307302
"CBNA_930670",31.41114524
"CBNA_930672",25.59365159
"CBNA_930673",25.17561825
"CBNA_930695",29.79181746
"CBNA_930699",27.81887937
"CBNA_930700",27.47817302
"CBNA_930702",23.5362619
"CBNA_930704",23.14064127
"CBNA_930708",23.69806905
"CBNA_930713",26.65213016
"CBNA_930744",26.51028413
"CBNA_930745",29.10874683
"CBNA_930746",23.78629524
"CBNA_930752",27.81204444
"CBNA_930755",27.75325714
"CBNA_930778",29.56685317
"CBNA_930788",32.03421508
"CBNA_930795",31.11048095
"CBNA_930797",29.70749524
"CBNA_930800",25.57108413
"CBNA_930803",26.87492302
"CBNA_933871",23.25811508
"CBNA_933889",34.94386984
"CBNA_933975",29.59421032
"CBNA_933985",30.11584048
"CBNA_934014",24.42420159
"CBNA_934015",23.30895238
"CBNA_934016",25.77434762
"CBNA_934511",23.89389762
"CBNA_934952",26.12984524
"CBNA_934982",29.78883889
"CBNA_934985",30.53156667
"CBNA_934988",22.11872381
"CBNA_935146",27.80686667
"CBNA_935156",27.19229048
"CBNA_935163",27.85800794
"CBNA_935185",26.53591587
"CBNA_935189",27.48082619
"CBNA_935191",29.72484762
"CBNA_935192",31.74937143
"CBNA_935193",29.92314206
"CBNA_935202",28.8002127
"CBNA_935214",26.92303889
"CBNA_935219",29.95093651
"CBNA_935220",24.04973413
"CBNA_935221",23.48787302
"CBNA_935223",24.62105635
"CBNA_935224",30.92272222
"CBNA_935229",31.57817619
"CBNA_935246",29.58160159
"CBNA_935250",23.3813246
"CBNA_935263",25.60171905
"CBNA_935265",23.64061905
"CBNA_935266",24.64136587
"CBNA_935286",33.38757778
"CBNA_935288",34.87149683
"CBNA_935292",31.3655119
"CBNA_935306",30.72804127
"CBNA_935311",29.51924286
"CBNA_935348",29.18686905
"CBNA_935380",29.41163371
"CBNA_935385",14.66115714
"CBNA_935401",24.46762063
"CBNA_935436",32.86803254
"CBNA_935495",24.80859048
"CBNA_935497",25.99021984
"CBNA_935539",23.08654206
"CBNA_935598",23.5440127
"CBNA_935648",23.60514524
"CBNA_935677",27.99436825
"CBNA_935698",22.35366905
"CBNA_935780",27.58125952
"CBNA_935821",20.43884365
"CBNA_935828",19.08001032
"CBNA_935846",21.35207857
"CBNA_935885",20.16674444
"CBNA_935891",25.5322127
"CBNA_935893",19.99103571
"CBNA_935894",24.03054921
"CBNA_935953",25.75538571
"CBNA_935984",23.55490794
"CBNA_936001",22.04888254
"CBNA_936017",26.56364524
"CBNA_936018",28.79386825
"CBNA_936019",29.03723651
"CBNA_936023",27.73915556
"CBNA_936043",28.22004286
"CBNA_936049",28.86232698
"CBNA_936072",23.07949365
"CBNA_936076",23.05906111
"CBNA_936083",24.0384873
"CBNA_936091",25.591
"CBNA_936117",27.18965
"CBNA_936171",28.2930881
"CBNA_936172",26.33422937
"CBNA_936176",20.45606746
"CBNA_936274",27.94333889
"CBNA_936275",31.11746746
"CBNA_936276",30.74155476
"CBNA_936279",33.34751825
"CBNA_936283",31.92307857
"CBNA_936290",28.48134444
"CBNA_936307",28.00585714
"CBNA_936310",26.4821
"CBNA_936311",25.38361746
"CBNA_936320",23.17913254
"CBNA_936365",21.58884444
"CBNA_936373",21.29803889
"CBNA_936375",22.8216373
"CBNA_936387",24.82334762
"CBNA_936389",25.05691905
"CBNA_936395",27.30159365
"CBNA_936476",27.52959762
"CBNA_936486",23.92895635
"CBNA_936524",26.949
"CBNA_936527",27.44502302
"CBNA_936538",27.51372381
"CBNA_936595",21.30178175
"CBNA_936598",22.6959119
"CBNA_936617",22.58447222
"CBNA_936623",22.0627619
"CBNA_936651",27.18235397
"CBNA_936655",31.54768571
"CBNA_936658",29.42111746
"CBNA_936660",31.62184048
"CBNA_936668",26.7395
"CBNA_936686",26.4893754
"CBNA_936700",26.33328175
"CBNA_936703",28.06670159
"CBNA_936737",27.43456905
"CBNA_936738",29.11807222
"CBNA_936739",28.29765397
"CBNA_936743",26.42098492
"CBNA_936745",26.18608571
"CBNA_936752",23.74828175
"CBNA_936753",23.4619754
"CBNA_936755",22.50912937
"CBNA_936757",25.34009762
"CBNA_936758",22.32113968
"CBNA_936762",23.66340635
"CBNA_936763",21.63191429
"CBNA_936765",21.11815
"CBNA_936794",28.5832619
"CBNA_936830",29.78607143
"CBNA_936831",30.55226746
"CBNA_936833",32.84857778
"CBNA_936834",32.92132222
"CBNA_936839",32.61047698
"CBNA_936844",32.67089603
"CBNA_936852",27.41044841
"CBNA_936864",26.40720317
"CBNA_936869",28.61761032
"CBNA_936920",27.72893016
"CBNA_936925",26.9097873
"CBNA_936953",28.27704762
"CBNA_936958",30.55708571
"CBNA_936961",30.09527937
"CBNA_936976",24.34443492
"CBNA_936993",23.34081587
"CBNA_937016",19.22061508
"CBNA_937019",18.67216429
"CBNA_937112",25.77567381
"CBNA_937144",25.03212857
"CBNA_937149",27.69538413
"CBNA_937150",18.50410079
"CBNA_937154",26.31250952
"CBNA_937157",26.51005873
"CBNA_937158",24.96006587
"CBNA_937159",25.68744762
"CBNA_937160",29.38512302
"CBNA_937161",30.82217619
"CBNA_937163",20.9609754
"CBNA_937164",22.74747778
"CBNA_937165",22.50040556
"CBNA_937166",24.58184048
"CBNA_937168",25.16764048
"CBNA_937174",24.72033016
"CBNA_937189",23.6234
"CBNA_937232",27.06785635
"CBNA_937233",30.52251429
"CBNA_937236",30.24417619
"CBNA_937249",24.28920476
"CBNA_937250",26.41518413
"CBNA_937269",27.21194127
"CBNA_937289",27.77225238
"CBNA_937299",22.88344921
"CBNA_937302",23.49118889
"CBNA_937315",27.99952778
"CBNA_937318",20.42853492
"CBNA_937333",27.85670952
"CBNA_937341",27.39024127
"CBNA_937344",27.95481429
"CBNA_937368",29.6662373
"CBNA_937372",30.01483968
"CBNA_937586",30.77720794
"CBNA_937608",26.28915238
"CBNA_937623",27.15219603
"CBNA_937624",27.21217302
"CBNA_937645",24.92124762
"CBNA_937647",27.54455238
"CBNA_937677",31.75510635
"CBNA_937680",33.08423413
"CBNA_937681",30.90630397
"CBNA_937827",27.37592222
"CBNA_937831",28.57399603
"CBNA_937860",28.1120881
"CBNA_937861",28.84695397
"CBNA_937882",21.58063651
"CBNA_937885",26.78552778
"CBNA_937951",24.73543175
"CBNA_938042",27.66272302
"CBNA_938045",30.42527619
"CBNA_938099",24.67473492
"CBNA_938115",27.18743175
"CBNA_938204",28.53442143
"CBNA_938207",27.53487937
"CBNA_938220",20.49929444
"CBNA_938231",23.43110952
"CBNA_938295",29.21596111
"CBNA_938297",26.01960159
"CBNA_938312",27.3407873
"CBNA_938363",21.36921429
"CBNA_938376",29.23522381
"CBNA_938377",28.80543254
"CBNA_938458",21.10906825
"CBNA_938552",26.80722619
"CBNA_938704",22.74620714
"CBNA_938709",23.70838413
"CBNA_938770",23.26801667
"CBNA_938775",22.98979206
"CBNA_938810",33.19964921
"CBNA_938811",33.31010952
"CBNA_938812",32.21497778
"CBNA_938814",31.62775952
"CBNA_938815",30.10787857
"CBNA_938816",29.92620873
"CBNA_938824",32.21518571
"CBNA_938845",25.06563968
"CBNA_938951",19.05204524
"CBNA_939035",34.2967881
"CBNA_939036",37.26927143
"CBNA_939040",32.66884444
"CBNA_939063",20.13734762
"CBNA_939267",31.65842778
"CBNA_939462",25.08842937
"CBNA_939464",24.77296429
"CBNA_939511",24.45330635
"CBNA_939527",28.22517619
"CBNA_939528",27.34304286
"CBNA_939642",28.82025159
"CBNA_939725",34.18172619
"CBNA_939853",26.55624603
"CBNA_939855",21.74283333
"CBNA_939858",22.06221667
"CBNA_939901",32.30268492
"CBNA_939986",24.39734524
"CBNA_939987",25.76019841
"CBNA_940116",26.0039246
"CBNA_940121",24.70556984
"CBNA_940129",26.53084683
"CBNA_940130",25.05876032
"CBNA_940146",28.1706127
"CBNA_940202",23.20866905
"CBNA_940208",20.61337302
"CBNA_940455",27.26778571
"CBNA_940470",27.63495952
"CBNA_940471",24.51767698
"CBNA_940472",26.64457381
"CBNA_940483",26.88559206
"CBNA_940539",17.52308571
"CBNA_940566",18.76802063
"CBNA_940568",20.87619921
"CBNA_940585",22.55931032
"CBNA_940592",28.89461905
"CBNA_940637",25.92821508
"CBNA_940655",27.90746111
"CBNA_940660",27.92915238
"CBNA_940670",27.1078254
"CBNA_941003",29.1279881
"CBNA_941096",23.76833333
"CBNA_941098",23.96727778
"CBNA_942611",25.88205794
"CBNA_942618",23.44731825
"CBNA_942621",25.84068254
"CBNA_942623",24.91451984
"CBNA_942627",25.38662063
"CBNA_943931",26.45105635
"CBNA_943970",27.71118016
"CBNA_943971",26.68103016
"CBNA_944011",28.60758095
"CBNA_944013",27.65678254
"CBNA_944028",28.40416825
"CBNA_944033",27.81379365
"CBNA_944036",25.43023651
"CBNA_944062",30.8218619
"CBNA_944071",26.70072302
"CBNA_944080",29.3427254
"CBNA_944092",26.19214949
"CBNA_944093",27.68551587
"CBNA_944098",29.12150476
"CBNA_944100",27.72809206
"CBNA_944102",27.42411984
"CBNA_944105",28.56260476
"CBNA_944108",27.96541032
"CBNA_944118",29.88865714
"CBNA_944124",26.86235079
"CBNA_944133",26.31435397
"CBNA_944161",21.30713571
"CBNA_944165",21.53917937
"CBNA_944167",24.0751246
"CBNA_944175",25.55575238
"CBNA_944204",29.39461587
"CBNA_944209",26.99402857
"CBNA_944213",28.34533333
"CBNA_944214",27.31180556
"CBNA_944218",29.77791905
"CBNA_944225",27.02331746
"CBNA_944232",28.03499127
"CBNA_944306",28.06753095
"CBNA_944308",27.26376508
"CBNA_944377",24.50642302
"CBNA_944414",26.43581746
"CBNA_944432",25.89496825
"CBNA_944489",24.57531825
"CBNA_944634",16.00077222
"CBNA_944699",24.9412627
"CBNA_944734",29.92103968
"CBNA_944816",22.84654048
"CBNA_944817",22.15664603
"CBNA_944831",26.50814841
"CBNA_944836",28.81558968
"CBNA_944879",30.71364683
"CBNA_944882",33.57594524
"CBNA_944883",32.1434627
"CBNA_944905",24.40065317
"CBNA_944918",19.8734
"CBNA_944919",22.91670238
"CBNA_944926",27.2548127
"CBNA_945066",24.60295952
"CBNA_945067",26.49370635
"CBNA_945068",28.12210556
"CBNA_945069",27.41211746
"CBNA_945116",27.92309921
"CBNA_945217",24.25664127
"CBNA_945236",24.9977873
"CBNA_945272",20.98418095
"CBNA_953978",24.10288571
"CBNA_953980",24.75179365
"CBNA_954008",30.98712698
"CBNA_954018",27.17892381
"CBNA_954021",26.09219921
"CBNA_954023",23.89808333
"CBNA_954030",25.26429444
"CBNA_954047",27.28123651
"CBNA_954052",24.25548175
"CBNA_954128",20.47960079
"CBNA_954135",14.39134206
"CBNA_954137",13.97829524
"CBNA_954144",22.20365317
"CBNA_954153",17.82032063
"CBNA_954163",18.49842937
"CBNA_958933",20.04656667
"CBNA_958934",19.87939921
"CBNA_958937",17.11714603
"CBNA_958946",17.96822302
"CBNA_958991",27.06771032
"CBNA_959003",24.47498016
"CBNA_959004",29.51582698
"CBNA_959021",26.47113095
"CBNA_959061",27.07318889
"CBNA_959115",34.24953095
"CBNA_959117",32.4943254
"CBNA_959126",24.41853492
"CBNA_959127",25.38374841
"CBNA_959128",23.07082222
"CBNA_959129",22.24317857
"CBNA_959147",23.42172381
"CBNA_959148",22.57971111
"CBNA_959179",31.89576825
"CBNA_959180",20.78549444
"CBNA_959184",26.49919524
"CBNA_959185",24.25850159
"CBNA_959192",29.85386032
"CBNA_959193",25.80545238
"CBNA_959197",34.76559444
"CBNA_959198",39.10105794
"CBNA_959214",26.10898016
"CBNA_959325",17.07376349
"CBNA_959327",22.52684127
"CBNA_959413",37.38770556
"CBNA_959420",27.74320556
"CBNA_959433",28.86722857
"CBNA_959454",17.06323968
"CBNA_959457",18.99308333
"CBNA_959474",28.96098333
"CBNA_959814",25.65909683
"CBNA_959819",29.4710873
"CBNA_959896",27.59496905
"CBNA_959924",35.04988095
"CBNA_960013",31.62934762
"CBNA_960032",30.94769524
"CBNA_960082",25.95827857
"CBNA_960085",26.96756111
"CBNA_960096",26.10855476
"CBNA_960114",24.96063571
"CBNA_960137",24.34950556
"CBNA_960140",22.59810079
"CBNA_960156",21.45954206
"CBNA_960172",30.89749841
"CBNA_960289",29.63011111
"CBNA_960680",21.31448095
"CBNA_960682",21.18861667
"CBNA_960689",19.53393333
"CBNA_960696",21.03748254
"CBNA_960697",18.05539286
"CBNA_960699",24.57324365
"CBNA_960715",33.5738754
"CBNA_960741",26.18780635
"CBNA_960772",25.61036587
"CBNA_960814",31.89298889
"CBNA_960856",33.32119683
"CBNA_960857",29.36878254
"CBNA_960858",35.4269381
"CBNA_960859",39.00104683
"CBNA_960862",32.0954119
"CBNA_960865",30.75478651
"CBNA_960866",30.94051984
"CBNA_960873",35.03055079
"CBNA_960909",38.2576746
"CBNA_960913",17.04847143
"CBNA_961003",31.17040238
"CBNA_961423",28.79352619
"CBNA_961474",33.97831349
"CBNA_961497",33.89250397
"CBNA_966181",26.5064873
"CBNA_966183",30.06120714
"CBNA_966203",24.63953492
"CBNA_966211",28.49319286
"CBNA_966945",24.01354841
"CBNA_967045",21.96515952
"CBNA_967056",23.20556587
"CBNA_967156",20.53115317
"CBNA_967157",23.39966667
"CBNA_967158",21.79057857
"CBNA_967166",20.68875238
"CBNA_967167",21.08705
"CBNA_967175",26.9119119
"CBNA_967231",23.47154921
"CBNA_967234",25.43060079
"CBNA_967259",32.86296746
"CBNA_967264",35.54824841
"CBNA_967265",35.05051905
"CBNA_967267",30.89430952
"CBNA_967268",34.05637778
"CBNA_967269",35.87633413
"CBNA_967270",35.20079365
